movie_id,language_id
253331,52711
252178,52711
259610,52569
256917,52686
256917,52109
256917,52355
256917,52711
173912,52711
173912,52694
75491,52694
278086,52711
284293,52711
40192,52694
300441,52711
116149,52711
204965,52674
135714,52711
203834,52711
294254,52711
159100,52711
302496,52711
147778,52711
99922,52711
28526,52540
89280,52711
193411,52698
93114,52698
284995,52711
150338,52711
212843,52711
79218,52711
105770,52689
169860,52711
306650,52711
35856,52295
35856,52566
265449,52711
92459,52711
137357,52711
100257,52711
43450,52711
157283,52711
80031,52711
27917,52711
69784,52711
123432,52711
27884,52711
64851,52711
28909,52711
68339,52711
252721,52711
40953,52711
191186,52711
27261,52711
185546,52703
185546,52711
171075,52711
82966,52694
118337,52711
244458,52711
20886,52686
185057,52686
67869,52686
139169,52686
131194,52711
131194,52670
230836,52711
139380,52711
41272,52670
84154,52711
276922,52711
257296,52465
136476,52711
257442,52711
96846,52711
240820,52694
289416,52711
99879,52694
70966,52686
20077,52711
20077,52694
171308,52711
86236,52711
11616,52711
11616,52703
266108,52711
163870,52566
250798,52711
250798,52295
277846,52711
282297,52711
123581,52711
253295,52711
262088,52711
189133,52674
146916,52711
198171,52711
173805,52711
38986,52711
74092,52465
246860,52674
246860,52711
246860,52694
297596,52569
297596,52711
297596,50351
100110,52711
210908,52711
47259,52711
262840,52711
42057,52711
42057,48210
207774,52711
193040,52711
82469,52465
82469,52077
52009,52552
52009,52711
52009,52686
169310,52711
123107,52711
181009,52671
68590,52519
58200,52711
57387,52694
2139,52711
2139,52671
171357,52711
17135,52711
308792,52711
63194,52711
46760,52711
134375,52711
134375,52621
37176,52686
100270,52670
270005,52711
110552,52077
136278,52711
136278,52279
86305,52711
17792,52711
74035,52711
110402,52686
255940,52711
14228,52711
39195,52711
78247,52711
188832,52711
305276,52711
190000,52698
245916,52711
183412,52711
241448,52648
4683,52694
150108,52701
150108,52686
48443,52698
39928,52670
116762,52295
55322,52711
65275,52711
252511,52566
158483,52566
23076,52674
23076,52703
99261,52703
46570,52703
124207,52703
89652,52703
42438,52703
99361,52674
96477,52703
74018,52711
55689,52711
55689,52694
55689,52703
104866,52703
3541,52703
74417,52703
15261,52711
241953,52711
58702,52703
128555,52674
128555,52703
42499,52703
56971,52703
106970,52703
42441,52703
38366,52703
105398,52703
28844,52703
118802,52703
145677,52703
48935,52703
101231,52703
285423,52711
253272,52711
253272,52279
69040,52711
84425,52711
84425,52694
84425,52703
104398,52698
145337,52694
289728,52711
214086,52711
43441,52711
212950,52711
74071,52703
122917,52711
40456,52711
273895,52711
227306,52703
227306,52711
227306,52566
246080,52711
225499,52711
305127,52711
40130,52703
60041,52711
112054,52711
18450,52703
93142,52703
96132,52711
29482,52703
102949,52703
105078,52703
98273,52711
63260,52703
56431,52703
283281,52694
283281,52703
103678,52703
250538,52711
308165,52701
298445,52711
241574,52711
118134,52711
304336,52711
146121,52711
15603,52711
22285,52711
83007,52711
32624,52711
32624,52701
32624,50351
32624,52670
76750,52711
29293,52711
67314,52694
42710,52711
74681,52711
277547,52711
30545,52711
29542,52711
29542,52694
9940,52711
118751,52566
24388,52711
39885,52566
65456,52711
47491,52711
72153,52711
27739,52711
144114,52711
144114,52670
106685,52694
106685,52669
136106,52711
60629,52711
137347,52711
137347,50351
219043,52670
295144,52711
20000,52711
28652,52711
295698,52711
292191,52711
172391,52711
252171,52709
30174,52694
280218,52694
182528,52689
20147,52711
34505,52711
26366,52711
32916,52711
265177,52694
265177,52711
241239,52670
241239,52711
228970,52711
59940,52711
68750,52711
24486,52711
15056,52711
2699,52711
253290,52711
174678,52711
284296,52711
308571,52711
311021,52711
246213,52711
210126,52698
246648,52711
94818,52711
162755,52694
223243,52698
51406,52698
211017,52698
128679,52711
255496,52711
40210,52711
266044,52674
294308,52711
292063,52711
61086,52711
87093,52703
87093,52711
87093,52694
205349,52674
205349,52703
224141,52711
61925,52703
52914,52703
255906,52703
50758,52703
52913,52674
52913,52703
52238,52674
52238,52703
165159,52703
62715,52703
127760,52703
62725,52703
46001,52703
58083,52703
52113,52703
11613,52711
11613,52703
53342,52703
9807,52703
17681,52711
243684,52711
257563,52698
171846,52565
171846,52566
171846,52711
125150,52670
106196,52670
24179,52674
24179,52703
312497,52711
228967,52465
228967,52711
177043,52711
207703,52711
242555,52711
85336,52689
40387,52711
191489,52711
181533,52711
293380,52711
174309,52674
174309,52711
59169,52711
125154,52670
51239,52711
222216,52711
222216,52519
222216,52671
34515,52711
180951,52711
180951,52279
180951,52621
46127,52711
19444,52711
42309,52711
267863,52703
267863,52711
67753,52694
132936,52711
81116,52711
212503,52674
142119,52711
261820,52711
120605,52711
259018,52711
175555,52711
277368,52689
277368,52694
277368,52621
145162,52711
13759,52711
129062,52703
241432,52711
44936,52711
18755,52711
18755,52686
53527,52711
90932,52711
182099,52698
141058,52711
110323,52694
51090,52711
51090,52694
14669,52711
212606,51493
212606,52552
212606,52540
215538,52711
52622,52694
51017,52711
26540,52711
81393,52711
62836,52711
302118,52674
33582,52711
145186,52694
158828,52711
158828,52295
243856,52711
32113,52711
21240,52711
38503,52711
94674,52689
71841,52674
71841,52711
131944,52711
280495,52711
18969,52711
168885,52711
123868,52711
88253,52711
197647,52711
51416,52711
30102,52711
168408,52711
36294,52684
36294,52711
11612,52703
114285,52694
114285,52686
114285,52670
82676,52711
52228,52711
225898,52711
63727,52711
63727,52669
63727,52670
40474,52703
40474,52670
199155,52711
131903,52711
92286,52711
280000,52711
47365,52648
68737,52711
64264,52686
149170,52686
91261,52686
19338,52711
37529,52711
37529,50351
266080,52711
214761,52670
278334,52711
176079,52711
73661,52711
136741,51799
78093,52711
33990,52711
33990,50797
159211,52711
99194,52711
82492,52711
16825,52703
240906,52674
16412,52711
115084,52711
298533,52711
41897,52703
280509,52711
79376,52703
79376,52694
79376,52689
79376,52711
43281,52694
84193,52711
201018,52694
241804,52711
18948,52689
18948,52711
18948,52674
18948,52670
43968,52711
39342,52711
86209,52711
211085,52711
21176,52711
144595,52689
144595,52711
25797,52689
28535,52711
129579,52703
121342,52703
58080,52703
105860,52703
75754,52703
80067,52703
19946,52703
19946,52621
39973,52711
39973,52703
27905,52711
27905,52703
67219,52703
43548,52703
64666,52703
64666,52711
197335,52703
82341,52703
67221,52711
67221,52703
67221,52670
275239,52703
48805,52703
101125,52674
101125,52711
75136,52711
75136,52279
75136,52686
75137,52711
75137,52279
75137,52686
75138,52711
75138,52279
75138,52686
69787,52711
69787,52694
69787,52279
69787,52670
151068,52698
300706,52711
64998,52671
227359,52711
286532,52711
271185,52711
63340,52711
70984,52711
13383,52670
96921,52694
111022,52711
85654,52711
30305,52077
15888,52355
15888,52711
33730,52711
135047,52711
266031,52506
266031,52670
287486,52711
287486,52648
287486,52686
287301,52648
289183,52648
137614,52169
137614,52711
137614,52670
300487,52648
293491,52648
293491,52540
239498,52711
82967,52711
92321,52566
196867,52711
28532,52703
297222,52701
126927,52711
283712,52711
224903,52711
224903,52566
224903,52670
296626,52711
42996,52711
42996,52674
42996,52670
64091,52711
64091,52694
84100,52711
48854,52711
48854,52670
48854,52694
48854,52279
48854,52703
48854,52621
48854,52686
116977,52711
81878,52711
27399,52711
17806,52711
17806,52694
65186,52711
95060,52711
272663,52711
72474,52711
51175,52711
124115,52711
29365,52711
98010,52711
42706,52703
42706,52711
29628,52711
186845,52711
252529,52711
173732,52621
31821,52711
288581,52711
43635,52566
266040,52566
266040,52694
266040,52711
153854,52711
251959,52621
253065,52465
125891,52674
125891,52540
46616,52711
46616,52674
149854,52648
21605,52711
22058,52711
28763,52711
28763,52703
135832,52674
75298,52686
19365,52711
157674,52711
209293,52711
209293,52694
59439,52711
276908,52711
42811,52711
42811,52674
240881,52711
274478,52711
56539,52711
106136,52711
49391,52711
162059,52711
16365,52711
152986,52711
142012,52711
54165,52694
105404,52711
16460,52711
26728,52711
26728,52621
19993,52670
19993,52711
133704,52711
28630,52711
37238,52711
37238,52670
31609,52711
94568,52711
50392,52711
50392,52686
159638,52711
303542,52703
303542,52109
17825,52694
198184,52711
130925,52711
141423,52711
256835,52711
241930,52711
265297,52694
265297,52621
265297,52711
42012,52711
42012,52077
128946,52540
42759,52711
36339,52711
252746,52711
73027,52711
73027,52670
190474,52711
121611,52711
121611,52703
268536,52711
253454,52566
232175,52711
18682,52711
95997,52711
117942,52711
61038,52711
33709,52711
130452,52711
130452,52694
111317,52711
150247,52711
148777,52711
207871,52711
209686,52648
285700,52686
226227,52670
226227,52711
199291,52711
125034,52711
121727,52711
260346,52711
201088,52711
201088,52703
201088,52671
201088,52670
188984,52711
147903,52711
259912,52711
197737,52711
213603,52711
144610,52519
144610,52711
36463,52711
315360,52540
72240,52711
126644,52686
71886,52711
315057,52648
315044,52648
216736,52711
216736,52703
38898,52669
193348,52669
278329,52711
278329,52648
26700,52670
26700,52711
294652,52711
38267,52711
66969,52694
92251,52694
48714,52711
48717,52711
87101,52711
71456,52711
26621,52711
86705,52711
66965,52694
75874,52711
27317,52711
92452,52711
36575,52711
288158,52711
68352,52711
126432,52566
203534,52711
20177,52711
62934,52711
84209,52711
116723,52711
3057,52694
199591,52711
199591,52569
24023,52540
24026,52711
24026,52540
11752,52674
11752,52669
9755,52711
9755,52694
123634,52711
8767,52694
43629,52698
187156,52694
187156,52711
241287,52711
774,52698
261207,52711
37775,52703
37768,52703
59040,52703
23273,52703
62491,52703
56825,52703
60014,52703
56804,52703
58081,52703
42674,52703
44933,52703
22728,52703
38327,52703
20414,52703
36298,52703
93855,52703
267573,52465
221437,52566
255456,52703
43477,52711
261768,52711
199925,52566
267872,52711
38187,52711
38187,52670
30091,52711
38183,52711
38190,52711
51939,52711
38185,52711
251555,52670
132601,52711
137079,52569
21447,52670
14749,52711
14749,52703
14749,52540
298935,52711
293861,52711
51213,52694
55316,52694
44522,52694
31270,52694
33336,52711
33336,52694
33336,52674
208763,52711
208763,52686
80145,52670
212756,52711
212756,52694
42863,52711
20693,52670
264048,52648
289394,52711
64926,52540
96546,52674
96546,52703
120539,52711
78358,52711
43900,52694
43153,52694
84875,52694
67756,52694
65703,52694
50107,52711
88209,52711
23107,52711
101598,52711
36635,52711
37482,52711
274007,52694
50327,52711
13654,52711
65611,52694
54518,52711
19824,52711
101660,52711
4226,52711
230222,52711
13360,52711
15434,52711
85373,52711
85373,52694
24655,52711
244688,52711
29988,52701
78383,52711
125509,52711
50326,52711
25373,52711
200085,52465
5139,52694
115520,52670
257648,52519
257648,52671
181330,52711
121734,52670
121734,52711
140161,52711
70008,52711
18015,52711
60575,52711
60575,52674
250225,52711
256876,52711
256876,52686
161529,52552
161529,52711
161529,52648
161529,52109
33932,52711
174645,52711
174645,52565
19033,52711
72359,52711
9817,52711
24116,52684
24116,52711
24116,52694
10055,52711
10055,52674
10055,52686
39227,52711
53459,52711
239562,52711
209901,52711
14025,52711
25597,52465
32304,52711
32304,52669
161321,52711
15426,52711
15616,52711
51250,52711
19066,52711
52916,52711
52916,52703
77879,52711
77879,52669
293262,52711
209416,52711
91259,52711
270303,52711
194817,52711
269173,52711
54415,52711
152273,52711
24745,52711
75074,52711
98582,52694
98582,52674
98582,52670
28635,52711
31183,52711
119738,52711
119738,52279
287084,52711
110393,52670
139662,52495
139662,52496
14440,52711
14440,52670
19288,52711
26588,52711
38166,52711
18616,52711
18616,52669
22175,52711
27770,52711
37526,52674
37526,52711
16191,52711
146631,52711
146631,52694
38602,52711
30934,52711
29919,52711
65762,52711
115531,52711
253153,52711
253153,52566
68189,52648
86240,52711
9076,52674
56624,52674
222715,52566
92968,52711
98612,52674
98612,52711
114982,52711
114982,52694
59298,52566
38020,52711
160704,52674
160704,52711
160704,52465
242452,52465
118139,52711
269165,52674
276819,52711
3483,52711
3483,52674
63139,52711
44678,52711
44678,52694
19254,52711
19300,52674
19300,52711
26190,52711
61411,52711
61411,52670
47212,52711
88359,52711
25441,52711
47891,52711
114286,52670
234567,52711
277432,52701
46967,52711
32836,52711
23338,52711
63472,52711
177566,52711
113237,52711
61550,52711
15671,52711
64084,52711
58231,52711
86901,52711
68659,52711
147764,52711
109161,52711
15558,52711
29077,52711
38157,52711
91979,52711
243568,52711
31179,52711
36251,52711
36251,52694
32845,52711
29083,52711
111443,52670
47914,52711
42185,52711
14862,52711
26817,52711
13903,52711
41275,52711
269495,52648
229839,52711
254188,52711
167683,52621
167683,52711
215931,52711
4344,52711
4344,52674
4344,52701
4344,52077
3539,52109
3539,52674
12115,52674
48193,52711
260872,52703
292133,52703
47605,52703
47605,52711
168320,52711
67298,52711
29352,52703
96106,52703
105083,52703
112481,52711
48594,52674
48594,52670
216440,52670
276120,52711
317247,52711
287169,52711
70738,52711
295689,52711
174442,52711
151509,52711
247691,52711
79631,52694
167882,52711
257925,52566
45627,52711
104606,52519
104606,52671
186691,52711
258200,52711
287299,52711
241552,52711
90949,52711
218369,52711
218369,52694
76380,52540
102517,52711
125229,52566
40502,52711
44025,52711
262454,52694
87936,52711
205608,52711
200358,52566
132709,52711
54602,52711
30178,52711
73290,52711
29812,52711
176570,52711
24330,52711
16174,52711
56913,52711
44919,52711
50687,52711
74911,52711
25507,52711
108789,52703
171363,52711
81649,52701
208447,52670
94720,52565
52448,52711
137651,52711
193873,52711
213955,52711
185110,52566
45235,52711
237549,52711
177440,52711
121369,52711
270672,52711
185078,52703
259593,52711
97024,52711
248553,52711
248469,52711
124998,52711
65615,52694
104485,52711
87914,52711
74759,52711
170368,52621
29236,52711
290379,52711
174762,52711
37066,52711
74420,52711
205673,52711
94792,52711
44669,52711
26385,52711
253794,52711
235092,52711
79877,52694
194481,52711
149957,52711
100540,52711
55190,52711
55190,52694
37462,52711
117004,52711
79327,52711
133716,52711
146449,52711
220504,52711
92287,52711
127413,52711
126929,52711
28486,52711
55045,52711
18598,52711
55872,52711
55872,52686
22451,52711
14059,52711
14059,52703
14059,52552
174343,52711
21935,52711
21935,52694
33546,52670
33546,52711
32582,52671
15166,52711
105576,52694
229221,52711
58309,52694
73313,52711
114299,52711
25407,52711
51490,52694
29996,52711
35153,52711
54940,52711
14407,52711
14407,52674
14407,52669
18278,52711
42619,52711
81972,52711
40578,52711
68116,52711
42189,52711
42187,52711
42187,52674
29052,52711
3686,52674
241982,52694
45752,52711
209401,52711
33037,52711
135260,52703
64628,52711
75958,52711
75958,52703
161243,52674
129359,52540
315362,52540
120657,52711
171446,52711
82326,52711
219424,52711
108822,52694
245169,52711
48409,52711
136663,52569
136663,52295
247604,52711
90956,52711
116232,52711
138513,52711
120990,52711
214909,52711
214909,52694
214909,52669
153163,52711
90955,52711
56599,52566
107999,52711
27858,52711
63039,52711
122192,52694
30554,52711
49742,52711
98368,52711
72693,52711
84575,52711
33030,52711
66945,52711
49776,52711
49776,52670
11496,52711
11496,52703
133365,52711
24649,52711
52627,52711
45760,52711
47963,52711
63339,52711
44921,52711
102222,52711
246011,52711
57326,52711
77172,52711
27771,52711
18684,52711
18684,52670
70703,52711
70703,52694
12787,52711
18202,52711
33545,52711
96716,52711
36835,52670
24102,52506
24102,52711
24102,52703
17885,52711
44966,52711
56529,52711
13480,52711
54164,52703
7085,52674
32139,52711
255692,52711
23122,52711
53729,52711
28468,52703
